,Dataset,Column,Algorithm,Comparisons,deletions_val_distStatic,runs_val_distStatic,deletions_comp_distStatic,runs_comp_distStatic,arr_len,introsort,insertion_sort,merge_sort,timsort,quick_sort,selection_sort
1046,ForumMessageVotes,FromUserId,merge_sort,133616,28,17,116,39,10000,1000000000,18196077,133616,144241,1000000000,1000000000
1047,ForumMessageVotes,ToUserId,timsort,132131,24,18,126,39,10000,1000000000,16757288,133616,132131,1000000000,1000000000
1048,Datasources,Id,timsort,100101,3,1,53,39,10000,1000000000,10106669,133616,100101,1000000000,1000000000
1049,Datasources,CreatorUserId,merge_sort,133616,28,19,128,39,10000,1000000000,17196230,133616,142156,1000000000,1000000000
1050,Datasources,Type,insertion_sort,9999,0,0,39,39,10000,1000000000,9999,133616,99500,1000000000,1000000000
1051,Datasources,CurrentDatasourceVersionId,timsort,112570,17,11,89,39,10000,1000000000,12363675,133616,112570,1000000000,1000000000
1052,homagama_rf_2012-2018,year,insertion_sort,2099,0,0,39,39,2100,1000000000,2099,23204,16676,1000000000,1000000000
1053,homagama_rf_2012-2018,month,timsort,16874,10,1,83,39,2100,1000000000,829852,23204,16874,1000000000,1000000000
1054,homagama_rf_2012-2018,day,timsort,19938,33,12,132,39,2100,1000000000,1051591,23204,19938,1000000000,1000000000
1055,homagama_rf_2012-2018,obs_val,timsort,22023,25,14,130,39,2100,1000000000,674856,23204,22023,1000000000,1000000000
1056,ForumTopics,Id,merge_sort,133616,33,28,126,39,10000,1000000000,25095244,133616,150800,1000000000,1000000000
1057,ForumTopics,ForumId,insertion_sort,9999,0,0,39,39,10000,1000000000,9999,133616,99500,1000000000,1000000000
1058,ForumTopics,KernelId,merge_sort,133616,31,18,128,39,10000,1000000000,25074247,133616,145964,1000000000,1000000000
1059,ForumTopics,LastForumMessageId,merge_sort,133616,32,19,128,39,10000,1000000000,25205821,133616,147356,1000000000,1000000000
1060,ForumTopics,FirstForumMessageId,merge_sort,133616,32,27,129,39,10000,1000000000,25114796,133616,150060,1000000000,1000000000
1061,ForumTopics,IsSticky,insertion_sort,9999,0,0,39,39,10000,1000000000,9999,133616,99500,1000000000,1000000000
1062,ForumTopics,TotalViews,insertion_sort,9999,0,0,39,39,10000,1000000000,9999,133616,99500,1000000000,1000000000
1063,ForumTopics,Score,merge_sort,133616,31,19,131,39,10000,1000000000,24176531,133616,144293,1000000000,1000000000
1064,ForumTopics,TotalMessages,merge_sort,133616,33,18,131,39,10000,1000000000,21181610,133616,139102,1000000000,1000000000
1065,ForumTopics,TotalReplies,merge_sort,133616,33,18,131,39,10000,1000000000,22216259,133616,141033,1000000000,1000000000
1066,colombo_rf_2018,year,insertion_sort,729,0,0,39,39,730,1000000000,729,7006,4348,1000000000,1000000000
1067,colombo_rf_2018,month,timsort,4408,10,1,82,39,730,1000000000,61786,7006,4408,1000000000,1000000000
1068,colombo_rf_2018,day,timsort,6508,32,13,126,39,730,1000000000,123734,7006,6508,1000000000,1000000000
1069,colombo_rf_2018,obs_val_mm,timsort,6953,31,14,128,39,730,1000000000,90459,7006,6953,1000000000,1000000000
1070,NIKKEI,Open,merge_sort,9734,23,18,121,39,978,1000000000,136133,9734,12571,1000000000,1000000000
1071,NIKKEI,High,merge_sort,9734,22,15,121,39,978,1000000000,135853,9734,12628,1000000000,1000000000
1072,NIKKEI,Low,merge_sort,9734,21,15,115,39,978,1000000000,136641,9734,12440,1000000000,1000000000
1073,NIKKEI,Close,merge_sort,9734,23,16,121,39,978,1000000000,135855,9734,12560,1000000000,1000000000
1074,NIKKEI,Adj Close,merge_sort,9734,23,16,121,39,978,1000000000,135855,9734,12560,1000000000,1000000000
1075,NIKKEI,Volume,merge_sort,9734,34,19,130,39,978,1000000000,347080,9734,14090,1000000000,1000000000
1076,ratmalana_t_2012-2018,station_id,insertion_sort,2490,0,0,39,39,2491,1000000000,2490,28287,19803,1000000000,1000000000
1077,ratmalana_t_2012-2018,year,insertion_sort,2490,0,0,39,39,2491,1000000000,2490,28287,19803,1000000000,1000000000
1078,ratmalana_t_2012-2018,month,timsort,20263,3,1,54,39,2491,1000000000,1222499,28287,20263,1000000000,1000000000
1079,ratmalana_t_2012-2018,day,timsort,25230,33,13,132,39,2491,1000000000,1485245,28287,25230,1000000000,1000000000
1080,ratmalana_t_2012-2018,obs_val,merge_sort,28287,29,17,137,39,2491,1000000000,1477960,28287,30623,1000000000,1000000000
1081,wind_dataset,WIND,merge_sort,70740,32,20,122,39,5638,1000000000,8130696,70740,81170,1000000000,1000000000
1082,wind_dataset,IND,timsort,55612,15,4,99,39,5638,1000000000,955037,70740,55612,1000000000,1000000000
1083,wind_dataset,RAIN,merge_sort,70740,32,16,117,39,5638,1000000000,6402079,70740,74603,1000000000,1000000000
1084,wind_dataset,IND.1,timsort,50850,0,0,39,39,5638,1000000000,183028,70740,50850,1000000000,1000000000
1085,wind_dataset,T.MAX,merge_sort,70740,29,19,131,39,5638,1000000000,7850918,70740,80378,1000000000,1000000000
1086,wind_dataset,IND.2,timsort,55098,35,3,88,39,5638,1000000000,1355588,70740,55098,1000000000,1000000000
1087,wind_dataset,T.MIN,merge_sort,70740,29,20,126,39,5638,1000000000,7580671,70740,80839,1000000000,1000000000
1088,wind_dataset,T.MIN.G,merge_sort,70740,28,20,128,39,5638,1000000000,8205825,70740,81039,1000000000,1000000000
1089,timesMergedData,NOC,timsort,5251,33,9,127,39,672,1000000000,113047,6368,5251,1000000000,1000000000
1090,timesMergedData,LOC_LAT,timsort,5551,29,9,128,39,672,1000000000,118394,6368,5551,1000000000,1000000000
1091,timesMergedData,LOC_LONG,timsort,5539,34,11,129,39,672,1000000000,145554,6368,5539,1000000000,1000000000
1092,timesMergedData,TEACHING,merge_sort,6368,31,18,131,39,672,1000000000,112946,6368,6999,1000000000,1000000000
1093,timesMergedData,INTERNATIONAL,merge_sort,6368,29,18,131,39,672,1000000000,118643,6368,7073,1000000000,1000000000
1094,timesMergedData,RESEARCH,merge_sort,6368,31,21,128,39,672,1000000000,110084,6368,6989,1000000000,1000000000
1095,timesMergedData,CITATIONS,merge_sort,6368,29,17,125,39,672,1000000000,119098,6368,7055,1000000000,1000000000
1096,timesMergedData,STUDENT_STAFF_RATIO,timsort,5569,29,12,134,39,672,1000000000,102736,6368,5569,1000000000,1000000000
1097,timesMergedData,YEAR,merge_sort,6368,30,15,125,39,672,1000000000,92525,6368,6821,1000000000,1000000000
1098,timesMergedData,timesData,insertion_sort,671,0,0,39,39,672,1000000000,671,6368,4000,1000000000,1000000000
1099,fitness analysis,How important is exercise to you ?,timsort,4784,22,12,119,39,545,1000000000,52725,4971,4784,1000000000,1000000000
1100,fitness analysis,How healthy do you consider yourself?,timsort,4534,31,13,134,39,545,1000000000,44323,4971,4534,1000000000,1000000000
1101,indian_startups_by_state,S No.,insertion_sort,7090,0,0,39,39,7091,1000000000,7090,91082,63565,1000000000,1000000000
1102,indian_startups_by_state,Year,timsort,64587,20,3,119,39,7091,1000000000,21485465,91082,64587,1000000000,1000000000
1103,indian_startups_by_state,Count,merge_sort,91082,30,17,120,39,7091,1000000000,12451658,91082,106331,1000000000,1000000000
1104,BETTER30,CONVERSATION_ID,timsort,4809,9,8,62,39,650,1000000000,6243,6126,4809,1000000000,1000000000
1105,BETTER30,CONVERSATION_STEP,merge_sort,6126,30,19,129,39,650,1000000000,71726,6126,6208,1000000000,1000000000
1106,demolitions_pse_isr_conflict_2004-01_to_2023-08,housing_units,timsort,61967,35,6,112,39,5765,1000000000,3108997,72518,61967,1000000000,1000000000
1107,demolitions_pse_isr_conflict_2004-01_to_2023-08,people_left_homeless,timsort,71635,24,11,125,39,5765,1000000000,3249337,72518,71635,1000000000,1000000000
1108,demolitions_pse_isr_conflict_2004-01_to_2023-08,minors_left_homeless,timsort,61342,28,6,124,39,5765,1000000000,3184218,72518,61342,1000000000,1000000000
1109,henarathgoda_rf_2017-2018,year,insertion_sort,729,0,0,39,39,730,1000000000,729,7006,4348,1000000000,1000000000
1110,henarathgoda_rf_2017-2018,month,timsort,4408,10,1,82,39,730,1000000000,61786,7006,4408,1000000000,1000000000
1111,henarathgoda_rf_2017-2018,day,timsort,6508,32,13,126,39,730,1000000000,123734,7006,6508,1000000000,1000000000
1112,henarathgoda_rf_2017-2018,obs_val_mm,timsort,6853,24,8,122,39,730,1000000000,76084,7006,6853,1000000000,1000000000
1113,Stunting_Dataset,Age,merge_sort,133616,29,20,125,39,10000,1000000000,23179179,133616,143306,1000000000,1000000000
1114,Stunting_Dataset,Birth Weight,merge_sort,133616,29,14,120,39,10000,1000000000,19695254,133616,137294,1000000000,1000000000
1115,Stunting_Dataset,Birth Length,timsort,115732,27,6,132,39,10000,1000000000,8600171,133616,115732,1000000000,1000000000
1116,Stunting_Dataset,Body Weight,merge_sort,133616,30,18,123,39,10000,1000000000,22854703,133616,143063,1000000000,1000000000
1117,Stunting_Dataset,Body Length,merge_sort,133616,32,15,115,39,10000,1000000000,22062857,133616,141434,1000000000,1000000000
1118,submission1,Id,insertion_sort,1458,0,0,39,39,1459,1000000000,1458,15460,10149,1000000000,1000000000
1119,submission1,SalePrice,merge_sort,15460,32,24,124,39,1459,1000000000,559170,15460,18562,1000000000,1000000000
1120,KernelVersionKernelSources,Id,timsort,112552,12,4,95,39,10000,1000000000,25611086,133616,112552,1000000000,1000000000
1121,KernelVersionKernelSources,KernelVersionId,timsort,101198,12,4,95,39,10000,1000000000,25588185,133616,101198,1000000000,1000000000
1122,KernelVersionKernelSources,SourceKernelVersionId,merge_sort,133616,31,16,120,39,10000,1000000000,25693999,133616,138213,1000000000,1000000000
1123,student_data_extended,StudentID,insertion_sort,999,0,0,39,39,1000,1000000000,999,9976,5968,1000000000,1000000000
1124,student_data_extended,GPA,merge_sort,9976,30,22,124,39,1000,1000000000,254614,9976,13700,1000000000,1000000000
1125,final_filled_startup_data,state_code,merge_sort,9129,31,13,120,39,923,1000000000,132860,9129,9714,1000000000,1000000000
1126,final_filled_startup_data,latitude,merge_sort,9129,30,23,125,39,923,1000000000,215569,9129,11775,1000000000,1000000000
1127,final_filled_startup_data,longitude,merge_sort,9129,32,22,130,39,923,1000000000,211798,9129,11935,1000000000,1000000000
1128,final_filled_startup_data,zip_code,merge_sort,9129,14,10,101,39,923,1000000000,154313,9129,10681,1000000000,1000000000
1129,final_filled_startup_data,id,insertion_sort,1629,0,0,39,39,923,1000000000,1629,9129,5526,1000000000,1000000000
1130,final_filled_startup_data,labels,timsort,8460,15,13,91,39,923,1000000000,96021,9129,8460,1000000000,1000000000
1131,final_filled_startup_data,founded_at,merge_sort,9129,31,18,128,39,923,1000000000,189183,9129,11626,1000000000,1000000000
1132,final_filled_startup_data,closed_at,merge_sort,9129,15,14,96,39,923,1000000000,116694,9129,9135,1000000000,1000000000
1133,final_filled_startup_data,first_funding_at,merge_sort,9129,30,19,123,39,923,1000000000,177844,9129,11257,1000000000,1000000000
1134,final_filled_startup_data,last_funding_at,merge_sort,9129,31,17,122,39,923,1000000000,177141,9129,11362,1000000000,1000000000
1135,final_filled_startup_data,age_first_funding_year,merge_sort,9129,31,22,123,39,923,1000000000,218218,9129,11746,1000000000,1000000000
1136,final_filled_startup_data,age_last_funding_year,merge_sort,9129,32,21,127,39,923,1000000000,214240,9129,11821,1000000000,1000000000
1137,final_filled_startup_data,age_first_milestone_year,merge_sort,9129,32,20,122,39,923,1000000000,213197,9129,11631,1000000000,1000000000
1138,final_filled_startup_data,age_last_milestone_year,merge_sort,9129,31,19,120,39,923,1000000000,215182,9129,11602,1000000000,1000000000
1139,final_filled_startup_data,relationships,merge_sort,9129,31,17,124,39,923,1000000000,199722,9129,11485,1000000000,1000000000
1140,final_filled_startup_data,funding_rounds,merge_sort,9129,33,18,125,39,923,1000000000,159940,9129,10499,1000000000,1000000000
1141,final_filled_startup_data,funding_total_usd,merge_sort,9129,30,18,131,39,923,1000000000,210374,9129,11711,1000000000,1000000000
1142,final_filled_startup_data,milestones,merge_sort,9129,34,15,125,39,923,1000000000,167729,9129,10554,1000000000,1000000000
1143,final_filled_startup_data,state_code.1,merge_sort,9129,32,15,124,39,923,1000000000,153132,9129,9964,1000000000,1000000000
1144,final_filled_startup_data,is_1,timsort,8712,21,13,107,39,923,1000000000,103360,9129,8712,1000000000,1000000000
1145,final_filled_startup_data,is_3,timsort,6776,23,4,128,39,923,1000000000,42601,9129,6776,1000000000,1000000000
1146,final_filled_startup_data,is_2,timsort,6604,30,4,129,39,923,1000000000,35391,9129,6604,1000000000,1000000000
1147,final_filled_startup_data,is_4,timsort,6108,35,2,109,39,923,1000000000,19274,9129,6108,1000000000,1000000000
1148,final_filled_startup_data,is_otherstate,timsort,7705,26,6,108,39,923,1000000000,80204,9129,7705,1000000000,1000000000
1149,final_filled_startup_data,1tegory_code,merge_sort,9129,31,16,131,39,923,1000000000,177379,9129,11211,1000000000,1000000000
1150,final_filled_startup_data,is_software,timsort,7272,32,5,113,39,923,1000000000,63802,9129,7272,1000000000,1000000000
1151,final_filled_startup_data,is_web,timsort,7153,22,9,108,39,923,1000000000,60491,9129,7153,1000000000,1000000000
1152,final_filled_startup_data,is_mobile,timsort,6469,33,5,103,39,923,1000000000,36970,9129,6469,1000000000,1000000000
1153,final_filled_startup_data,is_enterprise,timsort,6546,35,1,109,39,923,1000000000,31353,9129,6546,1000000000,1000000000
1154,final_filled_startup_data,is_advertising,timsort,6310,19,3,115,39,923,1000000000,27617,9129,6310,1000000000,1000000000
1155,final_filled_startup_data,is_gamesvideo,timsort,6161,0,0,39,39,923,1000000000,21787,9129,6161,1000000000,1000000000
1156,final_filled_startup_data,is_ecommerce,timsort,5857,0,0,39,39,923,1000000000,11534,9129,5857,1000000000,1000000000
1157,final_filled_startup_data,is_biotech,timsort,6028,33,1,138,39,923,1000000000,15034,9129,6028,1000000000,1000000000
1158,final_filled_startup_data,is_consulting,insertion_sort,2355,0,0,39,39,923,1000000000,2355,9129,5536,1000000000,1000000000
1159,final_filled_startup_data,is_other1tegory,timsort,8293,29,8,115,39,923,1000000000,87813,9129,8293,1000000000,1000000000
1160,final_filled_startup_data,object_id,insertion_sort,1629,0,0,39,39,923,1000000000,1629,9129,5526,1000000000,1000000000
1161,final_filled_startup_data,has_VC,timsort,8282,18,8,107,39,923,1000000000,94632,9129,8282,1000000000,1000000000
1162,final_filled_startup_data,has_angel,timsort,8153,31,6,101,39,923,1000000000,82463,9129,8153,1000000000,1000000000
1163,final_filled_startup_data,has_roundA,timsort,8611,19,11,102,39,923,1000000000,109978,9129,8611,1000000000,1000000000
1164,final_filled_startup_data,has_roundB,timsort,8715,24,11,117,39,923,1000000000,104840,9129,8715,1000000000,1000000000
1165,final_filled_startup_data,has_roundC,timsort,7650,28,7,112,39,923,1000000000,74004,9129,7650,1000000000,1000000000
1166,final_filled_startup_data,has_roundD,timsort,6642,20,2,119,39,923,1000000000,40451,9129,6642,1000000000,1000000000
1167,final_filled_startup_data,avg_participants,merge_sort,9129,28,15,131,39,923,1000000000,187294,9129,11095,1000000000,1000000000
1168,final_filled_startup_data,is_top500,timsort,7436,6,6,62,39,923,1000000000,67846,9129,7436,1000000000,1000000000
1169,final_filled_startup_data,status,timsort,8460,15,13,91,39,923,1000000000,96021,9129,8460,1000000000,1000000000
1170,Group3_website_traffic_cleaned,Duration,merge_sort,9976,28,19,119,39,1000,1000000000,250935,9976,13541,1000000000,1000000000
1171,Group3_website_traffic_cleaned,Pages Viewed,merge_sort,9976,30,18,125,39,1000,1000000000,241105,9976,13417,1000000000,1000000000
1172,Group3_website_traffic_cleaned,Bounce,timsort,8864,27,7,117,39,1000,1000000000,95999,9976,8864,1000000000,1000000000
1173,HINDUNILVR.NS,Open,merge_sort,37582,17,14,94,39,3206,1000000000,284480,37582,43916,1000000000,1000000000
1174,HINDUNILVR.NS,High,merge_sort,37582,20,17,108,39,3206,1000000000,289217,37582,44491,1000000000,1000000000
1175,HINDUNILVR.NS,Low,merge_sort,37582,17,14,96,39,3206,1000000000,280599,37582,43566,1000000000,1000000000
1176,HINDUNILVR.NS,Close,merge_sort,37582,19,16,106,39,3206,1000000000,283929,37582,44192,1000000000,1000000000
1177,HINDUNILVR.NS,Adj Close,merge_sort,37582,19,16,106,39,3206,1000000000,247484,37582,43920,1000000000,1000000000
1178,HINDUNILVR.NS,Volume,merge_sort,37582,32,21,127,39,3206,1000000000,2645393,37582,45826,1000000000,1000000000
1179,Pokemon_all,#,insertion_sort,885,0,0,39,39,886,1000000000,885,8722,5284,1000000000,1000000000
1180,Pokemon_all,Total,merge_sort,8722,27,16,125,39,886,1000000000,176593,8722,10932,1000000000,1000000000
1181,Pokemon_all,HP,merge_sort,8722,31,18,134,39,886,1000000000,175671,8722,10991,1000000000,1000000000
1182,Pokemon_all,Attack,merge_sort,8722,30,17,117,39,886,1000000000,176399,8722,11116,1000000000,1000000000
1183,Pokemon_all,Defense,merge_sort,8722,30,19,122,39,886,1000000000,174717,8722,11094,1000000000,1000000000
1184,Pokemon_all,Sp. Atk,merge_sort,8722,29,19,129,39,886,1000000000,179162,8722,10766,1000000000,1000000000
1185,Pokemon_all,Sp. Def,merge_sort,8722,30,17,130,39,886,1000000000,178786,8722,11110,1000000000,1000000000
1186,Pokemon_all,Speed,merge_sort,8722,30,16,121,39,886,1000000000,191269,8722,10939,1000000000,1000000000
1187,Pokemon_all,Generation,insertion_sort,885,0,0,39,39,886,1000000000,885,8722,5284,1000000000,1000000000
1188,Pokemon_all,Legendary,timsort,6007,7,2,74,39,886,1000000000,21892,8722,6007,1000000000,1000000000
1189,salidas_bomberos_2017_2022,AÑO,timsort,9464,20,3,119,39,1342,1000000000,743125,14056,9464,1000000000,1000000000
1190,salidas_bomberos_2017_2022,FUEGOS,merge_sort,14056,30,22,128,39,1342,1000000000,388455,14056,15288,1000000000,1000000000
1191,salidas_bomberos_2017_2022,DAÑOS EN CONSTRUCCION,merge_sort,14056,31,17,123,39,1342,1000000000,418017,14056,17597,1000000000,1000000000
